strategy,source,strategy_style,asset,category,timeframe,tf_style,final_capital_inr,profit_inr,return_pct,sharpe,sortino,calmar,max_dd_pct,win_rate_pct,profit_factor,num_trades,avg_trade_inr,dd_under_15pct,grade
Swappy_3C_Scalping,YouTube @SwappyTrading0101,Intraday,TCS,India_Stock,1m,Intraday,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
GautamJha_Liquidity_Breakout,YouTube @gautammjhaa,Intraday,TCS,India_Stock,1m,Intraday,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
UmarPunjabi_Gold_London,YouTube @UmarPunjabiLive,Intraday,TCS,India_Stock,1m,Intraday,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
VolumeProfile_POC,New-Gen: Volume Profile,Swing,TCS,India_Stock,1m,Intraday,8721.61,-1278.39,-12.78,-34.992,-12.58,-1.0,-12.78,0.0,0.0,16,-79.9,✅,F
Footprint_Delta_CVD,New-Gen: Footprint/CVD,Intraday,TCS,India_Stock,1m,Intraday,8960.42,-1039.58,-10.4,-29.739,-8.014,-1.0,-10.4,0.0,0.0,12,-86.63,✅,F
GEX_Gamma_Exposure,New-Gen: GEX Proxy,Intraday,TCS,India_Stock,1m,Intraday,5021.83,-4978.17,-49.78,-73.221,-51.969,-1.0,-49.78,0.0,0.0,68,-73.21,❌,F
Heatmap_Liquidity,New-Gen: Liquidity Heatmap,Intraday,TCS,India_Stock,1m,Intraday,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
TPO_Market_Profile,New-Gen: TPO/Market Profile,Swing,TCS,India_Stock,1m,Intraday,3195.05,-6804.95,-68.05,-91.314,-66.915,-1.0,-68.05,5.0,0.013,119,-57.18,❌,F
VWAP_Bands,New-Gen: VWAP ±2σ Bands,Intraday,TCS,India_Stock,1m,Intraday,5828.82,-4171.18,-41.71,-66.941,-33.313,-1.0,-41.71,3.0,0.001,67,-62.26,❌,F
CVD_Composite_Flagship,New-Gen: CVD+VWAP+VolProfile+Liquidity,Swing,TCS,India_Stock,1m,Intraday,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
Swappy_3C_Scalping,YouTube @SwappyTrading0101,Intraday,TCS,India_Stock,5m,Intraday,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
GautamJha_Liquidity_Breakout,YouTube @gautammjhaa,Intraday,TCS,India_Stock,5m,Intraday,9865.47,-134.53,-1.35,-5.744,-1.279,-1.0,-1.35,0.0,0.0,2,-67.27,✅,F
UmarPunjabi_Gold_London,YouTube @UmarPunjabiLive,Intraday,TCS,India_Stock,5m,Intraday,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
VolumeProfile_POC,New-Gen: Volume Profile,Swing,TCS,India_Stock,5m,Intraday,9220.18,-779.82,-7.8,-12.602,-2.832,-1.0,-7.8,22.2,0.064,18,-43.32,✅,F
Footprint_Delta_CVD,New-Gen: Footprint/CVD,Intraday,TCS,India_Stock,5m,Intraday,9675.86,-324.14,-3.24,-8.408,-1.229,-1.0,-3.24,0.0,0.0,5,-64.83,✅,F
GEX_Gamma_Exposure,New-Gen: GEX Proxy,Intraday,TCS,India_Stock,5m,Intraday,7276.83,-2723.17,-27.23,-25.565,-10.465,-0.99,-27.5,10.3,0.047,68,-40.05,❌,F
Heatmap_Liquidity,New-Gen: Liquidity Heatmap,Intraday,TCS,India_Stock,5m,Intraday,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
TPO_Market_Profile,New-Gen: TPO/Market Profile,Swing,TCS,India_Stock,5m,Intraday,5510.72,-4489.28,-44.89,-26.891,-13.194,-0.994,-45.16,16.3,0.15,123,-36.5,❌,F
VWAP_Bands,New-Gen: VWAP ±2σ Bands,Intraday,TCS,India_Stock,5m,Intraday,7552.6,-2447.4,-24.47,-19.697,-5.826,-1.0,-24.47,13.6,0.058,59,-41.48,❌,F
CVD_Composite_Flagship,New-Gen: CVD+VWAP+VolProfile+Liquidity,Swing,TCS,India_Stock,5m,Intraday,9863.05,-136.95,-1.37,-4.095,0.0,-1.0,-1.37,0.0,0.0,1,-136.95,✅,F
Swappy_3C_Scalping,YouTube @SwappyTrading0101,Intraday,TCS,India_Stock,15m,Intraday,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
GautamJha_Liquidity_Breakout,YouTube @gautammjhaa,Intraday,TCS,India_Stock,15m,Intraday,9913.6,-86.4,-0.86,-3.319,-0.776,-1.0,-0.86,0.0,0.0,2,-43.2,✅,F
UmarPunjabi_Gold_London,YouTube @UmarPunjabiLive,Intraday,TCS,India_Stock,15m,Intraday,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
VolumeProfile_POC,New-Gen: Volume Profile,Swing,TCS,India_Stock,15m,Intraday,9302.5,-697.5,-6.97,-7.068,-1.282,-1.0,-6.97,11.1,0.04,18,-38.75,✅,F
Footprint_Delta_CVD,New-Gen: Footprint/CVD,Intraday,TCS,India_Stock,15m,Intraday,9759.45,-240.55,-2.41,-3.579,-0.401,-0.866,-2.78,25.0,0.172,8,-30.07,✅,F
GEX_Gamma_Exposure,New-Gen: GEX Proxy,Intraday,TCS,India_Stock,15m,Intraday,8236.75,-1763.25,-17.63,-12.294,-4.981,-1.0,-17.63,21.9,0.127,64,-27.55,❌,F
Heatmap_Liquidity,New-Gen: Liquidity Heatmap,Intraday,TCS,India_Stock,15m,Intraday,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
TPO_Market_Profile,New-Gen: TPO/Market Profile,Swing,TCS,India_Stock,15m,Intraday,6042.91,-3957.09,-39.57,-14.605,-6.871,-1.0,-39.57,27.7,0.189,137,-28.88,❌,F
VWAP_Bands,New-Gen: VWAP ±2σ Bands,Intraday,TCS,India_Stock,15m,Intraday,8216.83,-1783.17,-17.83,-8.455,-2.823,-0.927,-19.23,26.6,0.269,79,-22.57,❌,F
CVD_Composite_Flagship,New-Gen: CVD+VWAP+VolProfile+Liquidity,Swing,TCS,India_Stock,15m,Intraday,9959.3,-40.7,-0.41,-2.364,0.0,-1.0,-0.41,0.0,0.0,1,-40.7,✅,F
Swappy_3C_Scalping,YouTube @SwappyTrading0101,Intraday,TCS,India_Stock,1h,Swing,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
GautamJha_Liquidity_Breakout,YouTube @gautammjhaa,Intraday,TCS,India_Stock,1h,Swing,9949.52,-50.48,-0.5,-1.188,0.0,-0.888,-0.57,50.0,0.112,2,-25.24,✅,F
UmarPunjabi_Gold_London,YouTube @UmarPunjabiLive,Intraday,TCS,India_Stock,1h,Swing,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
VolumeProfile_POC,New-Gen: Volume Profile,Swing,TCS,India_Stock,1h,Swing,10128.17,128.17,1.28,1.419,0.252,1.448,-0.89,54.5,2.404,11,11.65,✅,F
Footprint_Delta_CVD,New-Gen: Footprint/CVD,Intraday,TCS,India_Stock,1h,Swing,9959.53,-40.47,-0.4,-1.347,0.0,-1.0,-0.4,0.0,0.0,1,-40.47,✅,F
GEX_Gamma_Exposure,New-Gen: GEX Proxy,Intraday,TCS,India_Stock,1h,Swing,9261.88,-738.12,-7.38,-2.958,-1.045,-0.922,-8.01,29.8,0.449,57,-12.95,✅,F
Heatmap_Liquidity,New-Gen: Liquidity Heatmap,Intraday,TCS,India_Stock,1h,Swing,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
TPO_Market_Profile,New-Gen: TPO/Market Profile,Swing,TCS,India_Stock,1h,Swing,8593.28,-1406.72,-14.07,-2.573,-1.488,-0.733,-19.18,36.6,0.591,123,-11.44,❌,F
VWAP_Bands,New-Gen: VWAP ±2σ Bands,Intraday,TCS,India_Stock,1h,Swing,8687.97,-1312.03,-13.12,-4.02,-1.216,-0.96,-13.67,34.4,0.303,61,-21.51,✅,F
CVD_Composite_Flagship,New-Gen: CVD+VWAP+VolProfile+Liquidity,Swing,TCS,India_Stock,1h,Swing,10047.21,47.21,0.47,1.347,0.0,4720876.858,0.0,100.0,0.0,1,47.21,✅,F
Swappy_3C_Scalping,YouTube @SwappyTrading0101,Intraday,TCS,India_Stock,4h,Swing,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
GautamJha_Liquidity_Breakout,YouTube @gautammjhaa,Intraday,TCS,India_Stock,4h,Swing,10037.14,37.14,0.37,0.341,0.0,0.902,-0.41,50.0,1.902,2,18.57,✅,F
UmarPunjabi_Gold_London,YouTube @UmarPunjabiLive,Intraday,TCS,India_Stock,4h,Swing,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
VolumeProfile_POC,New-Gen: Volume Profile,Swing,TCS,India_Stock,4h,Swing,10061.11,61.11,0.61,0.336,0.076,0.797,-0.77,53.8,1.39,13,4.7,✅,F
Footprint_Delta_CVD,New-Gen: Footprint/CVD,Intraday,TCS,India_Stock,4h,Swing,10027.04,27.04,0.27,0.808,0.0,2703571.661,0.0,100.0,0.0,1,27.04,✅,F
GEX_Gamma_Exposure,New-Gen: GEX Proxy,Intraday,TCS,India_Stock,4h,Swing,9480.0,-520.0,-5.2,-1.531,-0.686,-0.965,-5.39,42.2,0.503,45,-11.56,✅,F
Heatmap_Liquidity,New-Gen: Liquidity Heatmap,Intraday,TCS,India_Stock,4h,Swing,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
TPO_Market_Profile,New-Gen: TPO/Market Profile,Swing,TCS,India_Stock,4h,Swing,7730.89,-2269.11,-22.69,-2.306,-0.932,-0.843,-26.93,35.8,0.371,95,-23.89,❌,F
VWAP_Bands,New-Gen: VWAP ±2σ Bands,Intraday,TCS,India_Stock,4h,Swing,9296.15,-703.85,-7.04,-1.086,-0.238,-0.798,-8.82,53.7,0.504,41,-17.17,✅,F
CVD_Composite_Flagship,New-Gen: CVD+VWAP+VolProfile+Liquidity,Swing,TCS,India_Stock,4h,Swing,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
Swappy_3C_Scalping,YouTube @SwappyTrading0101,Intraday,TCS,India_Stock,1d,Positional,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
GautamJha_Liquidity_Breakout,YouTube @gautammjhaa,Intraday,TCS,India_Stock,1d,Positional,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
UmarPunjabi_Gold_London,YouTube @UmarPunjabiLive,Intraday,TCS,India_Stock,1d,Positional,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
VolumeProfile_POC,New-Gen: Volume Profile,Swing,TCS,India_Stock,1d,Positional,9961.11,-38.89,-0.39,-0.229,-0.048,-0.296,-1.31,37.5,0.741,8,-4.86,✅,F
Footprint_Delta_CVD,New-Gen: Footprint/CVD,Intraday,TCS,India_Stock,1d,Positional,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
GEX_Gamma_Exposure,New-Gen: GEX Proxy,Intraday,TCS,India_Stock,1d,Positional,9990.51,-9.49,-0.09,-0.027,-0.011,-0.059,-1.61,44.0,0.977,25,-0.38,✅,F
Heatmap_Liquidity,New-Gen: Liquidity Heatmap,Intraday,TCS,India_Stock,1d,Positional,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
TPO_Market_Profile,New-Gen: TPO/Market Profile,Swing,TCS,India_Stock,1d,Positional,10076.11,76.11,0.76,0.135,0.066,0.239,-3.19,50.8,1.059,61,1.25,✅,F
VWAP_Bands,New-Gen: VWAP ±2σ Bands,Intraday,TCS,India_Stock,1d,Positional,9921.67,-78.33,-0.78,-0.201,-0.051,-0.286,-2.74,46.2,0.844,26,-3.01,✅,F
CVD_Composite_Flagship,New-Gen: CVD+VWAP+VolProfile+Liquidity,Swing,TCS,India_Stock,1d,Positional,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
Swappy_3C_Scalping,YouTube @SwappyTrading0101,Intraday,HDFCBANK,India_Stock,1m,Intraday,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
GautamJha_Liquidity_Breakout,YouTube @gautammjhaa,Intraday,HDFCBANK,India_Stock,1m,Intraday,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
UmarPunjabi_Gold_London,YouTube @UmarPunjabiLive,Intraday,HDFCBANK,India_Stock,1m,Intraday,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
VolumeProfile_POC,New-Gen: Volume Profile,Swing,HDFCBANK,India_Stock,1m,Intraday,8694.65,-1305.35,-13.05,-35.507,-11.856,-1.0,-13.05,5.6,0.003,18,-72.52,✅,F
Footprint_Delta_CVD,New-Gen: Footprint/CVD,Intraday,HDFCBANK,India_Stock,1m,Intraday,9216.53,-783.47,-7.83,-24.809,-6.466,-1.0,-7.83,0.0,0.0,8,-97.93,✅,F
GEX_Gamma_Exposure,New-Gen: GEX Proxy,Intraday,HDFCBANK,India_Stock,1m,Intraday,5685.81,-4314.19,-43.14,-68.08,-38.801,-1.0,-43.14,3.1,0.004,65,-66.37,❌,F
Heatmap_Liquidity,New-Gen: Liquidity Heatmap,Intraday,HDFCBANK,India_Stock,1m,Intraday,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
TPO_Market_Profile,New-Gen: TPO/Market Profile,Swing,HDFCBANK,India_Stock,1m,Intraday,3448.64,-6551.36,-65.51,-77.789,-41.192,-1.0,-65.51,4.7,0.021,106,-61.81,❌,F
VWAP_Bands,New-Gen: VWAP ±2σ Bands,Intraday,HDFCBANK,India_Stock,1m,Intraday,5375.84,-4624.16,-46.24,-57.927,-21.83,-1.0,-46.24,1.7,0.001,59,-78.38,❌,F
CVD_Composite_Flagship,New-Gen: CVD+VWAP+VolProfile+Liquidity,Swing,HDFCBANK,India_Stock,1m,Intraday,9922.87,-77.13,-0.77,-9.157,0.0,-1.0,-0.77,0.0,0.0,1,-77.13,✅,F
Swappy_3C_Scalping,YouTube @SwappyTrading0101,Intraday,HDFCBANK,India_Stock,5m,Intraday,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
GautamJha_Liquidity_Breakout,YouTube @gautammjhaa,Intraday,HDFCBANK,India_Stock,5m,Intraday,9919.57,-80.43,-0.8,-5.767,-1.745,-1.0,-0.8,0.0,0.0,2,-40.22,✅,F
UmarPunjabi_Gold_London,YouTube @UmarPunjabiLive,Intraday,HDFCBANK,India_Stock,5m,Intraday,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
VolumeProfile_POC,New-Gen: Volume Profile,Swing,HDFCBANK,India_Stock,5m,Intraday,9385.02,-614.98,-6.15,-11.962,-2.609,-0.995,-6.18,16.7,0.106,18,-34.17,✅,F
Footprint_Delta_CVD,New-Gen: Footprint/CVD,Intraday,HDFCBANK,India_Stock,5m,Intraday,9373.01,-626.99,-6.27,-11.522,-2.254,-1.0,-6.27,9.1,0.008,11,-57.0,✅,F
GEX_Gamma_Exposure,New-Gen: GEX Proxy,Intraday,HDFCBANK,India_Stock,5m,Intraday,7670.74,-2329.26,-23.29,-23.467,-9.703,-1.0,-23.29,19.7,0.098,71,-32.81,❌,F
Heatmap_Liquidity,New-Gen: Liquidity Heatmap,Intraday,HDFCBANK,India_Stock,5m,Intraday,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
TPO_Market_Profile,New-Gen: TPO/Market Profile,Swing,HDFCBANK,India_Stock,5m,Intraday,5714.83,-4285.17,-42.85,-25.581,-14.477,-1.0,-42.85,20.8,0.169,120,-35.71,❌,F
VWAP_Bands,New-Gen: VWAP ±2σ Bands,Intraday,HDFCBANK,India_Stock,5m,Intraday,7235.45,-2764.55,-27.65,-15.396,-3.994,-0.975,-28.36,27.0,0.125,63,-43.88,❌,F
CVD_Composite_Flagship,New-Gen: CVD+VWAP+VolProfile+Liquidity,Swing,HDFCBANK,India_Stock,5m,Intraday,9925.08,-74.92,-0.75,-5.731,-1.135,-1.0,-0.75,0.0,0.0,2,-37.46,✅,F
Swappy_3C_Scalping,YouTube @SwappyTrading0101,Intraday,HDFCBANK,India_Stock,15m,Intraday,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
GautamJha_Liquidity_Breakout,YouTube @gautammjhaa,Intraday,HDFCBANK,India_Stock,15m,Intraday,10026.85,26.85,0.27,1.655,0.0,1.773,-0.15,66.7,2.766,3,8.95,✅,B+
UmarPunjabi_Gold_London,YouTube @UmarPunjabiLive,Intraday,HDFCBANK,India_Stock,15m,Intraday,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
VolumeProfile_POC,New-Gen: Volume Profile,Swing,HDFCBANK,India_Stock,15m,Intraday,9469.08,-530.92,-5.31,-6.833,-1.66,-1.0,-5.31,25.0,0.082,16,-33.18,✅,F
Footprint_Delta_CVD,New-Gen: Footprint/CVD,Intraday,HDFCBANK,India_Stock,15m,Intraday,9856.38,-143.62,-1.44,-3.803,-0.417,-1.0,-1.44,0.0,0.0,3,-47.87,✅,F
GEX_Gamma_Exposure,New-Gen: GEX Proxy,Intraday,HDFCBANK,India_Stock,15m,Intraday,9586.31,-413.69,-4.14,-2.501,-1.016,-0.67,-6.17,44.6,0.707,65,-6.36,✅,F
Heatmap_Liquidity,New-Gen: Liquidity Heatmap,Intraday,HDFCBANK,India_Stock,15m,Intraday,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
TPO_Market_Profile,New-Gen: TPO/Market Profile,Swing,HDFCBANK,India_Stock,15m,Intraday,8767.65,-1232.35,-12.32,-3.627,-1.824,-0.726,-16.97,41.7,0.682,127,-9.7,❌,F
VWAP_Bands,New-Gen: VWAP ±2σ Bands,Intraday,HDFCBANK,India_Stock,15m,Intraday,8404.06,-1595.94,-15.96,-5.678,-1.299,-1.0,-15.96,32.8,0.282,58,-27.52,❌,F
CVD_Composite_Flagship,New-Gen: CVD+VWAP+VolProfile+Liquidity,Swing,HDFCBANK,India_Stock,15m,Intraday,10019.44,19.44,0.19,2.368,0.0,1943856.683,0.0,100.0,0.0,1,19.44,✅,C
Swappy_3C_Scalping,YouTube @SwappyTrading0101,Intraday,HDFCBANK,India_Stock,1h,Swing,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
GautamJha_Liquidity_Breakout,YouTube @gautammjhaa,Intraday,HDFCBANK,India_Stock,1h,Swing,9967.14,-32.86,-0.33,-1.347,0.0,-1.0,-0.33,0.0,0.0,1,-32.86,✅,F
UmarPunjabi_Gold_London,YouTube @UmarPunjabiLive,Intraday,HDFCBANK,India_Stock,1h,Swing,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
VolumeProfile_POC,New-Gen: Volume Profile,Swing,HDFCBANK,India_Stock,1h,Swing,9818.32,-181.68,-1.82,-1.399,-0.329,-0.595,-3.05,44.4,0.553,18,-10.09,✅,F
Footprint_Delta_CVD,New-Gen: Footprint/CVD,Intraday,HDFCBANK,India_Stock,1h,Swing,9894.5,-105.5,-1.05,-1.115,0.0,-0.84,-1.26,50.0,0.161,2,-52.75,✅,F
GEX_Gamma_Exposure,New-Gen: GEX Proxy,Intraday,HDFCBANK,India_Stock,1h,Swing,9459.14,-540.86,-5.41,-2.284,-0.733,-0.996,-5.43,35.2,0.534,54,-10.02,✅,F
Heatmap_Liquidity,New-Gen: Liquidity Heatmap,Intraday,HDFCBANK,India_Stock,1h,Swing,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
TPO_Market_Profile,New-Gen: TPO/Market Profile,Swing,HDFCBANK,India_Stock,1h,Swing,8308.44,-1691.56,-16.92,-3.477,-1.75,-1.0,-16.92,42.8,0.533,138,-12.26,❌,F
VWAP_Bands,New-Gen: VWAP ±2σ Bands,Intraday,HDFCBANK,India_Stock,1h,Swing,9754.62,-245.38,-2.45,-0.891,-0.257,-0.533,-4.6,46.5,0.763,43,-5.71,✅,F
CVD_Composite_Flagship,New-Gen: CVD+VWAP+VolProfile+Liquidity,Swing,HDFCBANK,India_Stock,1h,Swing,10017.6,17.6,0.18,1.347,0.0,1759927.47,0.0,100.0,0.0,1,17.6,✅,F
Swappy_3C_Scalping,YouTube @SwappyTrading0101,Intraday,HDFCBANK,India_Stock,4h,Swing,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
GautamJha_Liquidity_Breakout,YouTube @gautammjhaa,Intraday,HDFCBANK,India_Stock,4h,Swing,9960.99,-39.01,-0.39,-1.125,-0.224,-1.0,-0.39,0.0,0.0,2,-19.51,✅,F
UmarPunjabi_Gold_London,YouTube @UmarPunjabiLive,Intraday,HDFCBANK,India_Stock,4h,Swing,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
VolumeProfile_POC,New-Gen: Volume Profile,Swing,HDFCBANK,India_Stock,4h,Swing,9921.41,-78.59,-0.79,-0.589,-0.119,-0.734,-1.07,33.3,0.552,9,-8.73,✅,F
Footprint_Delta_CVD,New-Gen: Footprint/CVD,Intraday,HDFCBANK,India_Stock,4h,Swing,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
GEX_Gamma_Exposure,New-Gen: GEX Proxy,Intraday,HDFCBANK,India_Stock,4h,Swing,9554.51,-445.49,-4.45,-1.203,-0.513,-1.0,-4.45,37.0,0.573,46,-9.68,✅,F
Heatmap_Liquidity,New-Gen: Liquidity Heatmap,Intraday,HDFCBANK,India_Stock,4h,Swing,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
TPO_Market_Profile,New-Gen: TPO/Market Profile,Swing,HDFCBANK,India_Stock,4h,Swing,10046.2,46.2,0.46,0.078,0.069,0.049,-9.48,42.0,1.015,119,0.39,✅,F
VWAP_Bands,New-Gen: VWAP ±2σ Bands,Intraday,HDFCBANK,India_Stock,4h,Swing,9035.21,-964.79,-9.65,-1.214,-0.236,-0.961,-10.04,50.0,0.383,38,-25.39,✅,F
CVD_Composite_Flagship,New-Gen: CVD+VWAP+VolProfile+Liquidity,Swing,HDFCBANK,India_Stock,4h,Swing,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
Swappy_3C_Scalping,YouTube @SwappyTrading0101,Intraday,HDFCBANK,India_Stock,1d,Positional,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
GautamJha_Liquidity_Breakout,YouTube @gautammjhaa,Intraday,HDFCBANK,India_Stock,1d,Positional,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
UmarPunjabi_Gold_London,YouTube @UmarPunjabiLive,Intraday,HDFCBANK,India_Stock,1d,Positional,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
VolumeProfile_POC,New-Gen: Volume Profile,Swing,HDFCBANK,India_Stock,1d,Positional,9865.58,-134.42,-1.34,-0.894,-0.168,-0.779,-1.73,28.6,0.304,7,-19.2,✅,F
Footprint_Delta_CVD,New-Gen: Footprint/CVD,Intraday,HDFCBANK,India_Stock,1d,Positional,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
GEX_Gamma_Exposure,New-Gen: GEX Proxy,Intraday,HDFCBANK,India_Stock,1d,Positional,9700.01,-299.99,-3.0,-1.406,-0.438,-0.964,-3.11,38.5,0.348,26,-11.54,✅,F
Heatmap_Liquidity,New-Gen: Liquidity Heatmap,Intraday,HDFCBANK,India_Stock,1d,Positional,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
TPO_Market_Profile,New-Gen: TPO/Market Profile,Swing,HDFCBANK,India_Stock,1d,Positional,9918.36,-81.64,-0.82,-0.129,-0.075,-0.227,-3.6,47.4,0.939,57,-1.43,✅,F
VWAP_Bands,New-Gen: VWAP ±2σ Bands,Intraday,HDFCBANK,India_Stock,1d,Positional,9576.26,-423.74,-4.24,-0.974,-0.297,-0.948,-4.47,52.0,0.478,25,-16.95,✅,F
CVD_Composite_Flagship,New-Gen: CVD+VWAP+VolProfile+Liquidity,Swing,HDFCBANK,India_Stock,1d,Positional,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
Swappy_3C_Scalping,YouTube @SwappyTrading0101,Intraday,INFY,India_Stock,1m,Intraday,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
GautamJha_Liquidity_Breakout,YouTube @gautammjhaa,Intraday,INFY,India_Stock,1m,Intraday,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
UmarPunjabi_Gold_London,YouTube @UmarPunjabiLive,Intraday,INFY,India_Stock,1m,Intraday,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
VolumeProfile_POC,New-Gen: Volume Profile,Swing,INFY,India_Stock,1m,Intraday,8142.45,-1857.55,-18.58,-39.104,-13.352,-1.0,-18.58,0.0,0.0,21,-88.45,❌,F
Footprint_Delta_CVD,New-Gen: Footprint/CVD,Intraday,INFY,India_Stock,1m,Intraday,9438.98,-561.02,-5.61,-19.626,-3.947,-1.0,-5.61,0.0,0.0,5,-112.2,✅,F
GEX_Gamma_Exposure,New-Gen: GEX Proxy,Intraday,INFY,India_Stock,1m,Intraday,5551.68,-4448.32,-44.48,-70.983,-39.301,-1.0,-44.48,0.0,0.0,70,-63.55,❌,F
Heatmap_Liquidity,New-Gen: Liquidity Heatmap,Intraday,INFY,India_Stock,1m,Intraday,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
TPO_Market_Profile,New-Gen: TPO/Market Profile,Swing,INFY,India_Stock,1m,Intraday,3777.28,-6222.72,-62.23,-80.899,-52.603,-1.0,-62.23,7.7,0.026,104,-59.83,❌,F
VWAP_Bands,New-Gen: VWAP ±2σ Bands,Intraday,INFY,India_Stock,1m,Intraday,4591.64,-5408.36,-54.08,-70.636,-34.494,-1.0,-54.08,6.0,0.008,83,-65.16,❌,F
CVD_Composite_Flagship,New-Gen: CVD+VWAP+VolProfile+Liquidity,Swing,INFY,India_Stock,1m,Intraday,9771.65,-228.35,-2.28,-12.948,-10.642,-1.0,-2.28,0.0,0.0,2,-114.17,✅,F
Swappy_3C_Scalping,YouTube @SwappyTrading0101,Intraday,INFY,India_Stock,5m,Intraday,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
GautamJha_Liquidity_Breakout,YouTube @gautammjhaa,Intraday,INFY,India_Stock,5m,Intraday,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
